SYSTEM,COUNTY,YEAR,LETDATE,MRKTCODE,EST,VENDOR,WIN,ZONE,OPT,CASES,POPUL,ESC,QUANTITY,QCODE,LFC,LFW,WW,WC,SKM,SIGNTURE,REVISED,COMMENTS,QLFC,QLFW,QWW,QWC,QSKM,NUMWIN,ADJPOP,SYSNUM,ADA,MEALS,DSTFLAG,MILES,MINUTES,FMOZONE,CALL,KEYS,COOLER,DEL,NUMSCHL,ESTQTY,IQFLG
BLUE RIDGE,COLLIN,88,7/7/1928,DFW,,CABELL,*,,,9,425,E,56754,YR,0.169,0.169,0.169,0.179,,"BOYLE, P (PAT)",,,27132.7758884179,7517.4318808816,11643.8998605691,10459.8923701315,,1,425,043-917,820,42172,2,88,100,1,F,Y,Y,2,1,56754,*
BLUE RIDGE,COLLIN,88,7/7/1928,DFW,,SCHEPPS,,,,,425,,,,0.185,0.183,0.195,0.21,,"GORMAN, J (JACK F)",,,27132.7758884179,7517.4318808816,11643.8998605691,10459.8923701315,,1,,043-917,820,42172,2,88,100,1,F,Y,Y,2,1,56754,
BLUE RIDGE,COLLIN,89,,DFW,,CABELL,*,,,,425,,,,0.171,0.166,0.169,0.179,0.166,"BOYLE, PAT",,,27132.7758884179,7517.4318808816,11643.8998605691,10459.8923701315,,1,425,043-917,844,48240,2,88,100,1,Q,Y,Y,2,1,56754,*
CELINA,COLLIN,82,8/8/1922,DFW,,CABELL,*,,,14,710,,,,,,,,,,,,,,,,,1,710,,,71344,2,63,72,1,X,Y,Y,3,3,70029.5101597308,*
CELINA,COLLIN,83,,DFW,,CABELL,*,,,14,710,,,,,,,,,,,,,,,,,1,710,,,69233,2,63,72,1,X,Y,Y,3,3,67978.3582238602,*
CELINA,COLLIN,84,,DFW,,CABELL,*,,,14,710,,,,,,,0.1805,,,,,,,,68589.591982213,,1,710,,,69862,2,63,72,1,F,Y,Y,3,3,68589.591982213,*
CELINA,COLLIN,85,7/22/1925,DFW,*,CABELL,*,,,14,710,E,,,,,0.185,0.205,,,,,,,40640.7310881364,36508.1869576116,,1,710,043-903,1332,78676,2,63,72,1,F,Y,Y,3,3,77148.918045748,*
CELINA,COLLIN,86,7/25/1926,DFW,,CABELL,*,,,14,710,,,,,,,,,,,,,,,,,1,710,043-903,1330,88708,2,63,72,1,X,Y,Y,3,3,86879.1152225367,*
CELINA,COLLIN,87,6/30/1927,DFW,,CABELL,*,,,14,710,E,,,,,0.1675,0.1775,,"GARLINGTON, D (DUB)",,,,,48240.7592508034,43335.4078667048,,1,710,043-903,1388,93555,2,63,72,1,F,Y,Y,3,3,91576.1671175082,*
CELINA,COLLIN,88,7/28/1928,DFW,,CABELL,*,,,14,710,,,,,,0.165,0.175,,"BOYLE, P (PAT)",,,,,52423.2744240951,47092.6248707109,,1,710,043-903,1370,101754,2,63,72,1,F,Y,Y,3,3,99515.899294806,*
CELINA,COLLIN,89,8/1/1929,DFW,,CABELL,*,,,14,710,,,,0.1675,0.1625,0.1675,0.175,0.1625,,,,42174.8220148415,11684.9950365828,18099.1213799015,16258.7160568781,,1,710,043-903,1380,90089,2,63,72,1,F,Y,Y,3,3,88217.6544882039,*
CELINA,COLLIN,90,8/14/1930,DFW,,CABELL,*,,,14,710,,,,0.1675,0.1625,0.1675,0.175,0.1625,,,,43422.4101351394,12030.6529504028,18634.5178022847,16739.6708074807,,1,710,043-903,,92782,2,63,72,1,F,Y,Y,3,3,90827.2516953076,*
CELINA,COLLIN,92,7/28/1932,DFW,*,OAK FARMS,*,,,,710,E,,,0.1469,0.1419,0.1439,0.1549,,"BEAMAN, RICK",,,43422.4101351394,12030.6529504028,18634.5178022847,16739.6708074807,,1,710,,,,2,63,72,1,,Y,Y,3,3,90827.2516953076,*
COMMUNITY,COLLIN,85,8/8/1925,DFW,*,FOREMOST,*,,,17,843,,110871,YR,0.168,,0.17,0.18,,"DRYDEN, ELMER J",,,61097.637598277,,26219.7563875268,23553.6060141962,,1,843,,,78543,4,65,,1,F,Y,Y,3,3,110871,*
COMMUNITY,COLLIN,86,7/20/1926,DFW,*,FOREMOST,*,,,17,843,,118811,YR,0.17,0.1625,0.1725,0.1825,,"FLANAGAN, J",,,56800.7935313602,15737.2801775984,24375.7864878964,21897.139803145,,1,843,043-918,1620,76788,4,65,,1,F,Y,Y,3,3,118811,*
COMMUNITY,COLLIN,88,8/14/1928,DFW,,CABELL,*,,,17,843,,113067,YR,,0.165,0.175,0.185,,,,,,28694.7449326812,44445.861540887,39926.3935264318,,1,843,043-918,1618,98027,4,65,,1,F,Y,Y,3,3,113067,*
COMMUNITY,COLLIN,89,7/14/1929,DFW,,CABELL,*,,,17,843,,102550,YR,0.171,0.165,0.171,0.178,0.165,"BOYLE, P (PAT)",,,49026.7852020519,13583.4062688869,21039.6083219043,18900.2002071569,,1,843,043-918,1594,93737,4,65,,1,F,Y,Y,3,3,102550,*
COMMUNITY,COLLIN,89,7/14/1929,DFW,,BORDEN,,,,,843,,,,,,,,,"BENNETT, D. (DON)",,,49026.7852020519,13583.4062688869,21039.6083219043,18900.2002071569,,1,,043-918,1594,93737,4,65,,1,F,Y,Y,3,3,102550,
COMMUNITY,COLLIN,90,8/22/1930,DFW,,OAK FARMS,*,,,17,843,,92295,YR,,0.16,0.1685,0.1785,0.155,,,,,23423.1162369375,36280.5309322452,32591.3528308173,,1,843,043-918,,99791,4,65,,1,F,Y,Y,3,3,92295,*
FARMERSVILLE,COLLIN,86,7/31/1926,DFW,,CABELL,*,,,19,963,,114288,YR,,,,,,,,,,,,,,1,963,043-904,1586,93538,1,78,88,1,X,N,Y,2,3,114288,*
FARMERSVILLE,COLLIN,87,6/24/1927,DFW,,CABELL,*,,,19,963,E,112589,YR,,0.155,0.165,0.175,,,*,,,28573.4355490607,44257.9630221632,39757.6014287761,,1,963,043-904,1553,94160,1,78,88,1,F,N,Y,2,3,112589,*
FARMERSVILLE,COLLIN,88,6/30/1928,DFW,,CABELL,*,,,19,963,F,107835,YR,,0.155,0.165,0.175,,"BOYLE, P (PAT)",,,,27366.9401312114,42389.1982564457,38078.8616123429,,1,963,043-904,1576,94689,1,78,88,1,F,N,Y,2,3,107835,*
FARMERSVILLE,COLLIN,88,6/30/1928,DFW,,BORDEN,,,,,963,,,,,0.1545,0.1645,0.1745,,"BENNETT, D. (DON)",,,,27366.9401312114,42389.1982564457,38078.8616123429,,1,,043-904,1576,94689,1,78,88,1,F,N,Y,2,3,107835,
FARMERSVILLE,COLLIN,89,6/29/1929,DFW,,BORDEN,*,,,19,963,E,113045,YR,,0.1535,0.1635,0.1735,,"BENNETT, D. (DON)",,,,28689.1616556108,44437.2134919081,39918.6248524811,,1,963,043-904,1613,93454,1,78,88,1,F,N,Y,2,3,113045,*
FARMERSVILLE,COLLIN,89,6/29/1929,DFW,,CABELL,,,,,963,E,,,0.1675,0.165,0.1675,0.176,0.165,"BOYLE, P (PAT)",,,,28689.1616556108,44437.2134919081,39918.6248524811,,1,,043-904,1613,93454,1,78,88,1,F,N,Y,2,3,113045,
FARMERSVILLE,COLLIN,90,7/2/1930,DFW,,CABELL,*,,,,963,E,108886,YR,,0.161,0.165,0.172,,"BOYLE, P (PAT)",*,,,27633.6685039837,42802.3391417569,38449.9923542594,,1,963,043-904,,94765,1,78,88,1,F,N,Y,2,3,108886,*
FARMERSVILLE,COLLIN,90,7/2/1930,DFW,,BORDEN,,,,19,963,E,,,,0.1655,0.1665,0.1765,,"BENNETT, D. (DON)",*,,,27633.6685039837,42802.3391417569,38449.9923542594,,1,,043-904,,94765,1,78,88,1,F,N,Y,2,3,108886,
FARMERSVILLE,COLLIN,90,7/2/1930,DFW,,CABELL,,,,,963,F,,,,0.176,0.18,0.187,,"BOYLE, P (PAT)",,,,27633.6685039837,42802.3391417569,38449.9923542594,,1,,043-904,,94765,1,78,88,1,F,N,Y,2,3,108886,
FRISCO,COLLIN,81,7/7/1921,DFW,*,SCHEPPS,,,,,1298,,,,0.195,0.1775,0.1825,0.2,,"LEVINE, GENE",*,,,,,,,,1298,,,113905,2,50,57,1,F,N,Y,3,4,,
FRISCO,COLLIN,82,7/22/1922,DFW,,SCHEPPS,,,,,1298,E,,,0.1775,0.1675,0.1775,0.1875,,"GORMAN, JACK",*,,,,,,,,1298,,,120155,2,50,57,1,F,N,Y,3,4,,
FRISCO,COLLIN,83,7/5/1923,DFW,,SCHEPPS,,,,,1298,E,,,0.167,0.157,0.167,0.177,,"GORMAN, JACK",*,,,,,,,,1298,,,119245,2,50,57,1,F,N,Y,3,4,,
FRISCO,COLLIN,84,6/6/1924,DFW,,SCHEPPS,,,,,1298,E,,,0.2,0.19,0.2,0.21,,"GORMAN, JACK",*,,,,,,,,1298,,,116048,2,50,57,1,F,N,Y,3,4,,
FRISCO,COLLIN,85,8/6/1925,DFW,,BORDEN,*,,,26,1298,E,158466,YR,0.1695,0.1595,0.1675,,,"BENNETT, D. (DON)",*,,92876.2359631261,25732.3754884777,39857.3885483961,,,1,1298,043-905,2466,130381,2,50,57,1,F,N,Y,3,4,158466,*
FRISCO,COLLIN,86,8/20/1926,DFW,,BORDEN,*,,,26,1298,E,158466,YR,0.1675,0.1575,0.1675,0.1775,,"BENNETT, D. (DON)",*,,75758.9326555666,20989.839666557,32511.5804226123,29205.6472552641,,1,1298,043-905,2414,128807,2,50,57,1,F,N,Y,3,4,158466,*
FRISCO,COLLIN,86,8/20/1926,DFW,,CABELL,,,,,1298,E,,,0.172,0.162,0.172,0.1775,,"GARLINGTON, D (DUB)",*,,75758.9326555666,20989.839666557,32511.5804226123,29205.6472552641,,1,,043-905,2414,128807,2,50,57,1,F,N,Y,3,4,158466,
FRISCO,COLLIN,87,7/5/1927,DFW,,BORDEN,*,,,26,1298,E,158466,YR,0.1695,0.1595,,0.182,,"BENNETT, D. (DON)",*,,95313.9640711129,26407.774683579,,36744.2612453081,,1,1298,043-905,2466,129658,2,50,57,1,F,N,Y,3,4,158466,*
FRISCO,COLLIN,88,6/28/1928,DFW,,BORDEN,*,,,26,1298,E,158466,YR,0.1645,0.1545,,,,"BENNETT, D. (DON)",*,,124086.484345515,34379.5156544847,,,,1,1298,043-905,2498,124801,2,50,57,1,F,N,Y,3,4,158466,*
FRISCO,COLLIN,89,7/25/1929,DFW,,BORDEN,*,,,26,1298,E,158466,YR,0.169,0.159,0.169,,,"BENNETT, D. (DON)",*,,92876.2359631261,25732.3754884777,39857.3885483961,,,1,1298,043-905,2746,139256,2,50,57,1,F,N,Y,3,4,158466,*
FRISCO,COLLIN,89,7/25/1929,DFW,,CABELL,,,,,1298,E,,,0.1695,0.1695,0.175,,,"BOYLE, P (PAT)",*,,92876.2359631261,25732.3754884777,39857.3885483961,,,1,,043-905,2746,139256,2,50,57,1,F,N,Y,3,4,158466,
FRISCO,COLLIN,90,8/1/1930,DFW,,CABELL,*,,,26,1298,E,158466,YR,0.1525,0.151,0.154,,,"BOYLE, P (PAT)",*,,92876.2359631261,25732.3754884777,39857.3885483961,,,1,1298,043-905,,157388,2,50,57,1,C,N,Y,3,4,158466,*
FRISCO,COLLIN,90,8/1/1930,DFW,,BORDEN,,,,,1298,E,,,0.1545,0.157,0.157,,,"BENNETT, D. (DON)",*,,92876.2359631261,25732.3754884777,39857.3885483961,,,1,,043-905,,157388,2,50,57,1,C,N,Y,3,4,158466,
FRISCO,COLLIN,90,8/1/1930,DFW,,SCHEPPS,,,,,1298,,,,0.185,0.181,0.185,,,,*,,92876.2359631261,25732.3754884777,39857.3885483961,,,1,,043-905,,157388,2,50,57,1,C,N,Y,3,4,158466,
LOVEJOY,COLLIN,87,8/9/1927,DFW,,BORDEN,*,,,,440,,,,,0.24,0.24,0.25,,"KIRKPATRICK, D",,,,11253.6606165968,17431.0189118888,15658.5494467807,,1,440,043-919,400,44962,1,57,65,1,F,N,N,2,1,44343.2289752663,*
LOVEJOY,COLLIN,88,8/18/1928,DFW,,BORDEN,*,,,,440,,,,,0.24,0.24,0.25,,"KIRKPATRICK, D",,,,9498.2777818563,14712.0715015821,13216.077627853,,1,440,043-919,400,37882,1,57,65,1,F,N,N,2,1,37426.4269112913,*
LOVEJOY,COLLIN,89,7/24/1929,DFW,,BORDEN,*,,,,440,,,,,0.24,0.24,0.25,,"POWERS, R",,,,9239.4102592711,14311.1064435813,12855.8846168263,,1,440,043-919,400,36839,1,57,65,1,F,N,N,2,1,36406.4013196787,*
LOVEJOY,COLLIN,90,8/6/1930,DFW,,OAK FARMS,*,,,,440,E,,,,0.1599,0.165,0.173,0.1599,"BOYLE, P (PAT)",,,,9616.6423595429,14895.4087517841,13380.7722686102,,1,440,043-919,,38359,1,57,65,1,F,N,N,2,1,37892.8233799372,*
LOVEJOY,COLLIN,91,7/23/1931,DFW,,OAK FARMS,*,,,,440,E,,,0.163,0.159,0.163,0.173,0.159,"DAVIS, K",,,18549.3950469171,5139.3124783921,7960.3833860817,7150.9334879601,,1,440,,,39287,1,57,65,1,F,N,N,2,1,38800.0243993509,*
MCKINNEY,COLLIN,80,7/2/1920,DFW,,CABELL,*,,,99,4953,E,,,,0.16,0.165,0.18,0.16,"MCCULLERS, D (DAVE)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,4953,,,511322,1,62,70,1,F,Y,Y,5,8,373625,*
MCKINNEY,COLLIN,80,7/2/1920,DFW,,BORDEN,,,,,4953,E,,,,0.1694,0.1694,0.1848,0.1694,"TODD, C (CARL)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,511322,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,80,7/2/1920,DFW,,SCHEPPS,,,,,4953,E,,,,0.17,0.1725,0.187,0.17,"LEVINE, G (GENE)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,511322,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,81,5/13/1921,DFW,,CABELL,*,,,99,4953,E,,,,0.173,0.173,0.1912,0.173,"BOYLE, P (PAT)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,4953,,,489797,1,62,70,1,F,Y,Y,5,8,373625,*
MCKINNEY,COLLIN,81,5/13/1921,DFW,,BORDEN,,,,,4953,E,,,,0.1675,0.1775,0.1925,0.1675,"TODD, C (CARL)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,489797,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,81,5/13/1921,DFW,,SCHEPPS,,,,,4953,E,,,,0.18,0.185,0.195,0.18,"LEVINE, G (GENE)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,489797,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,82,5/24/1922,DFW,,CABELL,*,,,99,4953,F,,,,0.162,0.172,0.182,0.162,"MCCULLERS, D (DAVE)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,4953,,,514723,1,62,70,1,F,Y,Y,5,8,373625,*
MCKINNEY,COLLIN,82,5/24/1922,DFW,,BORDEN,,,,,4953,E,,,,0.1845,0.1895,0.1995,0.1845,"TODD, C (CARL)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,514723,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,82,5/24/1922,DFW,,SCHEPPS,,,,,4953,E,,,,0.1675,0.1875,0.1885,0.1675,"GORMAN, J (JACK F)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,514723,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,83,5/15/1923,DFW,,CABELL,*,,,99,4953,E,,,,0.1559,0.1659,0.1759,0.1559,"DAVIS, K",,,,94820.5407012923,146869.422715858,131935.03658285,,1,4953,,,485786,1,62,70,1,F,Y,Y,5,8,373625,*
MCKINNEY,COLLIN,83,5/15/1923,DFW,,BORDEN,,,,,4953,E,,,,0.1575,0.1675,0.1775,0.1575,"BENNETT, D. (DON)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,485786,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,83,5/15/1923,DFW,,SCHEPPS,,,,,4953,F,,,,0.157,0.167,0.177,0.157,"GORMAN, J (JACK F)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,485786,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,84,6/7/1924,DFW,,CABELL,*,,,99,4953,E,,,,0.1595,0.1675,0.1775,0.1595,"GARLINGTON, D (DUB)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,4953,,,470872,1,62,70,1,F,Y,Y,5,8,373625,*
MCKINNEY,COLLIN,84,6/7/1924,DFW,,BORDEN,,,,,4953,E,,,,0.167,0.175,0.185,0.167,"BENNETT, D. (DON)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,470872,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,84,6/7/1924,DFW,,SCHEPPS,,,,,4953,,,,,,0.1725,0.1825,0.165,,,,,94820.5407012923,146869.422715858,131935.03658285,,1,,,,470872,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,85,5/30/1925,DFW,,CABELL,*,,,99,4953,E,373625,YR,,0.1595,0.1695,0.1795,0.1595,"GARLINGTON, D (DUB)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,4953,043-907,7892,499180,1,62,70,1,F,Y,Y,5,8,373625,*
MCKINNEY,COLLIN,85,5/30/1925,DFW,,BORDEN,,,,,4953,E,,,,0.165,0.175,0.185,0.165,"BENNETT, D. (DON)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,043-907,7892,499180,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,85,5/30/1925,DFW,,SCHEPPS,,,,,4953,E,,,,0.1609,0.1704,0.1804,0.1609,"GORMAN, J (JACK F)",,,,94820.5407012923,146869.422715858,131935.03658285,,1,,043-907,7892,499180,1,62,70,1,F,Y,Y,5,8,373625,
MCKINNEY,COLLIN,86,7/10/1926,DFW,*,CABELL,*,,,99,4953,E,505575,YR,,0.1592,0.1692,0.1792,0.1592,"GARLINGTON, D (DUB)",,,,128307.513857627,198738.061932606,178529.424209767,,1,4953,043-907,8048,508880,1,62,70,1,F,Y,Y,5,8,505575,*
MCKINNEY,COLLIN,86,7/10/1926,DFW,*,BORDEN,,,,,4953,,,,,0.1625,0.1725,0.1825,0.1625,,,,,128307.513857627,198738.061932606,178529.424209767,,1,,043-907,8048,508880,1,62,70,1,F,Y,Y,5,8,505575,
MCKINNEY,COLLIN,86,7/10/1926,DFW,*,SCHEPPS,,,,,4953,,,,,0.165,0.175,0.185,0.165,,,,,128307.513857627,198738.061932606,178529.424209767,,1,,043-907,8048,508880,1,62,70,1,F,Y,Y,5,8,505575,
MCKINNEY,COLLIN,87,7/16/1927,DFW,,CABELL,*,,,99,4953,E,613375,YR,,0.1598,0.1698,0.1798,0.1598,"GARLINGTON, D (DUB)",,,,155665.57150259,241113.501929312,216595.926568098,,1,4953,043-907,8340,505418,1,62,70,1,F,Y,Y,5,8,613375,*
MCKINNEY,COLLIN,87,7/16/1927,DFW,,BORDEN,,,,,4953,F,,,,0.1625,0.1725,0.1825,0.1625,"BENNETT, D. (DON)",,,,155665.57150259,241113.501929312,216595.926568098,,1,,043-907,8340,505418,1,62,70,1,F,Y,Y,5,8,613375,
MCKINNEY,COLLIN,87,7/16/1927,DFW,,SCHEPPS,,,,,4953,F,,,,0.1675,0.1775,0.1875,0.1675,"GORMAN, J (JACK F)",,,,155665.57150259,241113.501929312,216595.926568098,,1,,043-907,8340,505418,1,62,70,1,F,Y,Y,5,8,613375,
MCKINNEY,COLLIN,88,7/6/1928,DFW,,CABELL,*,,,99,4953,F,561750,YR,,0.1559,0.1659,0.1759,0.1559,"BOYLE, P (PAT)",,,,142563.904286252,220820.068814007,198366.026899741,,1,4953,043-907,8702,481772,1,62,70,1,F,Y,Y,5,8,561750,*
MCKINNEY,COLLIN,88,7/6/1928,DFW,,BORDEN,,,,,4953,F,,,,0.1625,0.1725,0.1825,0.1625,"BENNETT, D. (DON)",,,,142563.904286252,220820.068814007,198366.026899741,,1,,043-907,8702,481772,1,62,70,1,F,Y,Y,5,8,561750,
MCKINNEY,COLLIN,88,7/6/1928,DFW,,SCHEPPS,,,,,4953,F,,,,0.17,0.18,0.19,0.17,"GORMAN, J (JACK F)",,,,142563.904286252,220820.068814007,198366.026899741,,1,,043-907,8702,481772,1,62,70,1,F,Y,Y,5,8,561750,
MCKINNEY,COLLIN,89,7/5/1929,DFW,,CABELL,*,,,99,4953,F,592375,YR,,0.16,0.1665,0.176,0.16,"BOYLE, P (PAT)",,,,150336.079753571,232858.546085798,209180.374160631,,1,4953,043-907,9392,487719,1,62,70,1,F,Y,Y,5,8,592375,*
MCKINNEY,COLLIN,89,7/5/1929,DFW,,BORDEN,,,,,4953,F,,,,0.161,0.171,0.181,0.161,"BENNETT, D. (DON)",,,,150336.079753571,232858.546085798,209180.374160631,,1,,043-907,9392,487719,1,62,70,1,F,Y,Y,5,8,592375,
MCKINNEY,COLLIN,89,7/5/1929,DFW,,SCHEPPS,,,,,4953,,,,,0.1635,0.1735,0.1825,0.1625,,,,,150336.079753571,232858.546085798,209180.374160631,,1,,043-907,9392,487719,1,62,70,1,F,Y,Y,5,8,592375,
MCKINNEY,COLLIN,90,7/4/1930,DFW,,BORDEN,*,,,99,4953,E,607425,YR,,0.1625,0.1725,0.1825,0.165,"BENNETT, D. (DON)",,,,154155.548840368,238774.59777365,214494.853385982,,1,4953,043-907,,518543,1,62,70,1,Q,Y,Y,5,8,607425,*
MCKINNEY,COLLIN,90,7/4/1930,DFW,,CABELL,,,,,4953,E,,,,0.1545,0.1565,0.165,0.1545,"BOYLE, P (PAT)",,,,154155.548840368,238774.59777365,214494.853385982,,1,,043-907,,518543,1,62,70,1,Q,Y,Y,5,8,607425,
MCKINNEY,COLLIN,90,7/4/1930,DFW,,CABELL,,,,,4953,F,,,,0.174,0.1775,0.183,0.174,"BOYLE, P (PAT)",,,,154155.548840368,238774.59777365,214494.853385982,,1,,043-907,,518543,1,62,70,1,Q,Y,Y,5,8,607425,
MCKINNEY,COLLIN,90,7/4/1930,DFW,,SCHEPPS,,,,,4953,F,,,,0.191,0.191,0.201,0.181,"DAVIS, K",,,,154155.548840368,238774.59777365,214494.853385982,,1,,043-907,,518543,1,62,70,1,Q,Y,Y,5,8,607425,
MELISSA,COLLIN,86,,DFW,,CABELL,*,,,,273,E,,,0.1775,0.1675,0.1675,,,,,,16348.7830205104,4529.6088832718,7016.0013526023,,,1,273,043-908,494,28148,1,68,76,1,F,N,Y,3,2,27894.3932563845,*
MELISSA,COLLIN,87,,DFW,,CABELL,*,,,,273,E,,,0.169,0.159,0.169,,,"GARLINGTON, D (DUB)",,,15217.0553363913,4216.0513686238,6530.3258773944,,,1,273,043-908,488,26180,1,68,76,1,F,N,Y,3,2,25963.4325824094,*
MELISSA,COLLIN,88,,DFW,,CABELL,*,,,,273,E,,,0.19,0.18,0.18,0.19,0.18,,,,14589.3973066538,4042.1518567403,6260.969462297,5624.3241089765,,1,273,043-908,520,30823,1,68,76,1,F,N,Y,3,2,30516.8427346675,*
MELISSA,COLLIN,91,,DFW,,CABELL,*,,,,273,E,,,0.1589,0.1559,0.1589,0.1639,,,,,16159.798794804,4477.2487396156,6934.8996839635,6229.7258788322,,1,273,,,34177,1,68,76,1,Q,N,Y,3,2,33801.6730972152,*
PLANO,COLLIN,80,7/27/1920,DFW,,BORDEN,*,,,,29554,,225800,YR,0.168,0.168,0.168,,0.168,,*,,189000,825,35975,,,1,29554,,,1726451,1,48,58,1,F,N,N,5,35,225800,
PLANO,COLLIN,80,7/27/1920,DFW,,CABELL,,,,,29554,,,,0.192,0.192,0.192,,0.192,,,,189000,825,35975,,,1,,,,1726451,1,48,58,1,F,N,N,5,35,225800,
PLANO,COLLIN,80,7/27/1920,DFW,,SCHEPPS,,,,,29554,E,,,0.19,0.176,0.176,,0.176,"LEVINE, GENE",*,,189000,825,35975,,,1,,,,1726451,1,48,58,1,F,N,N,5,35,225800,
PLANO,COLLIN,81,7/19/1921,DFW,,BORDEN,Y,,,,29554,,1900000,YR,,0.1715,0.1715,,,,*,,,600000,1300000,,,1,29554,,,1802391,1,48,58,1,F,N,N,5,35,1900000,
PLANO,COLLIN,81,7/19/1921,DFW,,CABELL,,,,,29554,,,,,0.186,0.189,,,,,,,600000,1300000,,,1,,,,1802391,1,48,58,1,F,N,N,5,35,1900000,
PLANO,COLLIN,81,7/19/1921,DFW,,SCHEPPS,,,,,29554,E,,,,0.1775,0.1825,,,,*,,,600000,1300000,,,1,,,,1802391,1,48,58,1,F,N,N,5,35,1900000,
PLANO,COLLIN,82,7/14/1922,DFW,,BORDEN,Y,,,,29554,,,,,0.162,0.172,,,,,,,827696.639463907,1072303.36053609,,,1,29554,,,1974330,1,48,58,1,F,N,N,5,35,1900000,*
PLANO,COLLIN,82,7/14/1922,DFW,,CABELL,,,,,29554,F,,,,0.19,0.19,,,,*,,,827696.639463907,1072303.36053609,,,1,,,,1974330,1,48,58,1,F,N,N,5,35,1900000,
PLANO,COLLIN,83,5/12/1923,DFW,,BORDEN,*,,,,29554,E,760000,YR,,0.165,0.175,,,,*,,,258000,502000,,,1,29554,,,2184823,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,83,5/12/1923,DFW,,CABELL,,,,,29554,F,,,,0.1709,0.1809,,,,*,,,258000,502000,,,1,,,,2184823,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,83,5/12/1923,DFW,,METZGER,,,,,29554,E,,,,0.175,0.18,,,,*,,,258000,502000,,,1,,,,2184823,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,83,5/12/1923,DFW,,OAK FARMS,,,,,29554,E,,,,0.17,0.18,,,,*,,,258000,502000,,,1,,,,2184823,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,84,5/30/1924,DFW,,SUNRISE,*,,,591,29554,E,760000,YR,,0.155,0.165,0.1825,,"SAVAGE, W",,,,258000,502000,,,1,29554,,,2358959,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,84,5/30/1924,DFW,,BORDEN,,,,,29554,E,,,,0.159,0.1675,,,"BENNETT, D. (DON)",,,,258000,502000,,,1,,,,2358959,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,84,5/30/1924,DFW,,CABELL,,,,,29554,E,,,,0.1684,0.1764,,,"GARLINGTON, D (DUB)",,,,258000,502000,,,1,,,,2358959,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,84,5/30/1924,DFW,,OAK FARMS,,,,,29554,E,,,,0.1689,0.1769,,,"ROACH, L (LANE)",,,,258000,502000,,,1,,,,2358959,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,84,5/30/1924,DFW,,POLAR BEAR,,,,,29554,E,,,,0.48,0.25,,,,,,,258000,502000,,,1,,,,2358959,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,84,5/30/1924,DFW,,SCHEPPS,,,,,29554,E,,,,0.1685,0.1735,,,"GORMAN, J (JACK F)",,,,258000,502000,,,1,,,,2358959,1,48,58,1,F,N,N,5,35,760000,
PLANO,COLLIN,85,5/15/1925,DFW,,SUNRISE,*,,,591,29554,F,1720000,YR,,0.1525,0.1625,0.1625,,"SAVAGE, W",,,,150000,70000,1500000,,1,29554,043-910,29835,2465732,1,48,58,1,F,N,N,5,35,1720000,
PLANO,COLLIN,85,5/15/1925,DFW,,BORDEN,,,,,29554,E,,,,0.156,0.166,0.176,,"BENNETT, D. (DON)",,,,150000,70000,1500000,,1,,043-910,29835,2465732,1,48,58,1,F,N,N,5,35,1720000,
